Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,total_cost,price_per_unit
CA-2017-144064,8/29/2017,9/1/2017,First Class,Corporate,United States,Quincy,Illinois,62301,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.18,Kelly Williams,No,8.42,1.800000113
CA-2015-140984,9/14/2015,9/18/2015,Standard Class,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,12.96,9,0.2,4.54,Chuck Magee,No,8.42,1.800000012
US-2014-150574,12/19/2014,12/25/2014,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,4.81,2,0.7,-3.69,Cassandra Brandow,No,8.5,8.016666253
CA-2016-142398,4/12/2016,4/16/2016,Standard Class,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.21,1,0.2,4.62,Anna Andreadi,No,8.59,16.51250011
CA-2015-153220,11/12/2015,11/14/2015,First Class,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.07,Anna Andreadi,No,8.629999,3.139999962
CA-2015-134201,4/10/2015,4/16/2015,Standard Class,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0,6.01,Chuck Magee,No,8.66,4.890000025
CA-2014-142769,9/13/2014,9/13/2014,Same Day,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0,5.53,Anna Andreadi,No,8.66,4.72999986
CA-2014-160773,7/1/2014,7/5/2014,Standard Class,Corporate,United States,Deltona,Florida,32725,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.18,6,0.7,-3.63,Cassandra Brandow,No,8.809999,2.877777568
CA-2016-151323,10/23/2016,10/28/2016,Standard Class,Home Office,United States,Seattle,Washington,98103,West,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,17.05,5,0,8.18,Anna Andreadi,No,8.869999,3.409999847
CA-2017-166093,8/17/2017,8/24/2017,Standard Class,Corporate,United States,Brentwood,California,94513,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.87,Anna Andreadi,No,9.05,5.800000053
US-2017-155999,8/7/2017,8/13/2017,Standard Class,Consumer,United States,San Diego,California,92105,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76,2,0.2,4.64,Anna Andreadi,No,9.120001,8.600000175
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5.24,2,0.7,-4.02,Cassandra Brandow,No,9.26,8.733332605
CA-2017-115427,12/30/2017,1/3/2018,Standard Class,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,0.2,4.52,Anna Andreadi,No,9.379999,8.687499794
CA-2017-118122,11/17/2017,11/24/2017,Standard Class,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,0.2,4.52,Anna Andreadi,No,9.379999,8.687499794
CA-2015-143602,4/25/2015,4/28/2015,Second Class,Corporate,United States,Los Angeles,California,90045,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.94,3,0.2,4.53,Anna Andreadi,No,9.41,5.80833318
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Consumer,United States,Redlands,California,92374,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0,8.03,Anna Andreadi,No,9.420001,3.490000153
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.35,3,0.2,4.66,Anna Andreadi,No,9.690001,5.979166848
CA-2017-130631,12/29/2017,1/2/2018,Standard Class,Consumer,United States,Edmonds,Washington,98026,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0,9.6,Anna Andreadi,No,10,3.920000076
CA-2014-148614,1/20/2014,1/25/2014,Standard Class,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.29,Anna Andreadi,No,10.070001,9.680000305
CA-2016-139269,5/25/2016,5/30/2016,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0,9.29,Cassandra Brandow,No,10.070001,9.680000305
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,Corporate,United States,Los Angeles,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0,9.31,Anna Andreadi,No,10.089999,3.879999924
US-2015-160857,5/8/2015,5/15/2015,Standard Class,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,0,9.33,Chuck Magee,No,10.110001,6.480000178
CA-2017-166898,9/11/2017,9/13/2017,Second Class,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3,0,9.33,Anna Andreadi,No,10.110001,6.480000178
CA-2014-102652,4/6/2014,4/12/2014,Standard Class,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0,9.33,Anna Andreadi,No,10.110001,6.480000178
CA-2015-116092,2/15/2015,2/18/2015,Second Class,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0,9.33,Anna Andreadi,No,10.110001,6.480000178
CA-2016-126529,1/11/2016,1/13/2016,Second Class,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,3,0.2,5.44,Chuck Magee,No,10.110001,6.47916677
US-2016-140172,3/8/2016,3/13/2016,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.75,Kelly Williams,No,10.15,2.779999924
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,Corporate,United States,Los Angeles,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.75,Anna Andreadi,No,10.15,2.779999924
CA-2014-141726,7/20/2014,7/22/2014,First Class,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0,9.76,Anna Andreadi,No,10.16,4.980000019
CA-2016-115917,5/20/2016,5/25/2016,Standard Class,Home Office,United States,Vallejo,California,94591,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.42,4,0.2,5.01,Anna Andreadi,No,10.41,4.818750042
US-2017-147886,3/28/2017,3/31/2017,First Class,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,20.04,3,0,9.62,Anna Andreadi,No,10.420001,6.680000305
CA-2016-130477,4/8/2016,4/12/2016,Standard Class,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.62,Anna Andreadi,No,10.420001,6.680000305
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.62,Anna Andreadi,No,10.420001,6.680000305
CA-2017-140151,3/23/2017,3/25/2017,First Class,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,3,0,9.62,Anna Andreadi,No,10.420001,6.680000305
CA-2015-113628,11/12/2015,11/19/2015,Standard Class,Corporate,United States,Plantation,Florida,33317,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,11.76,5,0.2,1.32,Cassandra Brandow,No,10.440001,2.940000068
CA-2017-109085,2/17/2017,2/20/2017,First Class,Home Office,United States,Troy,Ohio,45373,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,0.7,-4.76,Chuck Magee,No,10.48,3.813333042
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,5.97,5,0.7,-4.58,Cassandra Brandow,No,10.549999,3.979999702
CA-2017-101805,12/1/2017,12/6/2017,Standard Class,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.2,5.37,Anna Andreadi,No,10.55,3.980000034
CA-2017-142342,7/17/2017,7/19/2017,Second Class,Corporate,United States,Apple Valley,California,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0,0,Anna Andreadi,No,10.56,5.28000021
CA-2015-164882,10/31/2015,10/31/2015,Same Day,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,19.98,1,0,9.39,Anna Andreadi,No,10.589999,19.97999954
CA-2016-145261,12/18/2016,12/21/2016,First Class,Home Office,United States,Salem,Oregon,97301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.94,4,0.2,5.18,Anna Andreadi,No,10.76,4.981249887
CA-2014-109918,9/7/2014,9/12/2014,Second Class,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2,0,9.66,Anna Andreadi,No,10.9,10.27999973
CA-2014-103744,2/23/2014,2/27/2014,Standard Class,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.43,3,0.8,-6.86,Kelly Williams,No,11.29,7.383333487
CA-2017-137428,12/16/2017,12/21/2017,Second Class,Corporate,United States,Oceanside,California,92054,West,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0,7.58,Anna Andreadi,No,11.379999,9.479999542
CA-2015-107678,4/21/2015,4/28/2015,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",21.3,3,0,9.8,Cassandra Brandow,No,11.499999,7.099999746
CA-2017-137414,10/2/2017,10/6/2017,Standard Class,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.94,Anna Andreadi,No,11.519999,8.729999542
CA-2015-110814,12/5/2015,12/9/2015,Second Class,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,22.68,2,0,11.11,Chuck Magee,No,11.570001,11.34000015
US-2014-164406,8/15/2014,8/19/2014,Standard Class,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,17.86,4,0.2,6.25,Anna Andreadi,No,11.610001,5.581250212
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,4,0,9.5,Anna Andreadi,No,11.620001,5.28000021
CA-2017-101700,4/23/2017,4/26/2017,First Class,Consumer,United States,Greeley,Colorado,80634,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.69,2,0.2,7.01,Anna Andreadi,No,11.68,11.68125038
CA-2017-166093,8/17/2017,8/24/2017,Standard Class,Corporate,United States,Brentwood,California,94513,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,0,11.68,Anna Andreadi,No,11.68,11.68000031
CA-2017-127306,1/14/2017,1/18/2017,Standard Class,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.34,3,0.2,6.65,Cassandra Brandow,No,11.690001,7.641666759
CA-2016-112340,10/21/2016,10/27/2016,Standard Class,Consumer,United States,Riverside,California,92503,West,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",22.92,3,0,11.23,Anna Andreadi,No,11.690001,7.640000025
CA-2017-131807,10/5/2017,10/10/2017,Standard Class,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0,4.11,Anna Andreadi,No,11.690001,3.950000048
CA-2017-128965,4/17/2017,4/22/2017,Standard Class,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10003190,Office Supplies,Labels,Avery 474,23.04,8,0,11.29,Anna Andreadi,No,11.750001,2.880000114
CA-2014-151162,12/5/2014,12/9/2014,Standard Class,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,0.2,5.68,Chuck Magee,No,11.789999,7.279166408
CA-2017-117212,2/26/2017,2/28/2017,Second Class,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4,0,11.33,Anna Andreadi,No,11.790001,5.78000021
CA-2014-104829,11/18/2014,11/21/2014,Second Class,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",21.98,7,0,9.89,Anna Andreadi,No,12.089999,3.139999935
CA-2014-126361,8/4/2014,8/9/2014,Second Class,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0,4.26,Anna Andreadi,No,12.139999,3.279999924
US-2017-109253,8/21/2017,8/22/2017,First Class,Consumer,United States,Oakland,California,94601,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,17.12,4,0,4.96,Anna Andreadi,No,12.160001,4.28000021
CA-2014-127012,8/11/2014,8/15/2014,Standard Class,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",22.96,2,0,10.79,Anna Andreadi,No,12.169999,11.47999954
CA-2015-144267,8/21/2015,8/23/2015,First Class,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.72,Anna Andreadi,No,12.2,5.980000019
CA-2014-160766,9/14/2014,9/14/2014,Same Day,Consumer,United States,New York City,New York,10009,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,16.99,1,0,4.42,Chuck Magee,No,12.57,16.98999977
US-2014-140452,12/6/2014,12/10/2014,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,0.8,-8.05,Kelly Williams,No,12.65,11.50000045
CA-2014-142769,9/13/2014,9/13/2014,Same Day,Consumer,United States,Seattle,Washington,98103,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0,9.74,Anna Andreadi,No,12.92,11.32999992
CA-2014-153150,7/1/2014,7/6/2014,Second Class,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.97,Anna Andreadi,No,12.950001,4.980000038
CA-2015-157812,3/22/2015,3/26/2015,Standard Class,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.39,1,0.2,5.29,Kelly Williams,No,13.099999,22.98749932
CA-2016-168921,10/20/2016,10/22/2016,First Class,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.3,3,0.2,6.03,Anna Andreadi,No,13.269999,8.041666379
CA-2017-123491,10/30/2017,11/5/2017,Standard Class,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.57,Anna Andreadi,No,13.33,3.979999924
CA-2014-126403,9/9/2014,9/12/2014,Second Class,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2,2,0,12.84,Chuck Magee,No,13.360001,13.10000038
CA-2014-164721,11/25/2014,11/27/2014,Second Class,Corporate,United States,Brentwood,California,94513,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0,10.51,Anna Andreadi,No,13.369999,7.95999972
CA-2017-101273,8/27/2017,8/30/2017,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.34,4,0.2,0.9,Cassandra Brandow,No,13.440001,4.481250064
CA-2016-126732,9/2/2016,9/6/2016,Standard Class,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.23,Anna Andreadi,No,13.460001,2.670000076
CA-2016-109806,9/17/2016,9/22/2016,Standard Class,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0,6.63,Anna Andreadi,No,13.47,6.700000127
US-2016-156986,3/20/2016,3/24/2016,Standard Class,Consumer,United States,Salem,Oregon,97301,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,20.74,4,0.2,7.26,Anna Andreadi,No,13.48,6.481249953
CA-2014-127131,11/24/2014,11/30/2014,Standard Class,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,25.92,4,0,12.44,Anna Andreadi,No,13.4800005,6.480000019
CA-2014-164861,12/3/2014,12/6/2014,Second Class,Corporate,United States,Saint Louis,Missouri,63116,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92,4,0,12.44,Kelly Williams,No,13.4800005,6.480000019
US-2016-108455,12/2/2016,12/8/2016,Standard Class,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4,0,12.44,Anna Andreadi,No,13.4800005,6.480000019
CA-2014-148614,1/20/2014,1/25/2014,Standard Class,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0,5.79,Anna Andreadi,No,13.509999,9.649999619
CA-2017-166142,7/15/2017,7/19/2017,Standard Class,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,26.55,3,0,13.01,Chuck Magee,No,13.539999,8.849999746
CA-2014-148950,12/14/2014,12/19/2014,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.1,4,0.8,-8.68,Kelly Williams,No,13.780001,6.375000261
US-2017-147886,3/28/2017,3/31/2017,First Class,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,4,0,12.83,Anna Andreadi,No,13.889999,6.679999828
CA-2017-115427,12/30/2017,1/3/2018,Standard Class,Corporate,United States,Fairfield,California,94533,West,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,20.72,2,0.2,6.48,Anna Andreadi,No,14.24,12.94999962
CA-2017-168193,3/6/2017,3/11/2017,Second Class,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,26.38,1,0,12.13,Chuck Magee,No,14.249999,26.37999916
CA-2016-161746,10/21/2016,10/27/2016,Standard Class,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0,5.59,Anna Andreadi,No,14.369999,9.979999542
CA-2016-130638,5/16/2016,5/19/2016,Second Class,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,27.72,9,0,13.31,Anna Andreadi,No,14.409999,3.079999924
US-2016-115952,10/6/2016,10/6/2016,Same Day,Consumer,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,28.85,5,0,14.43,Kelly Williams,No,14.42,5.770000076
